"seller_id","orders_first_90d","avg_review_score_90d","avg_order_value_90d","months_active","total_orders","survived_month_12","seller_state","seller_segment","survival_status"
"ace601496e211a664100321f038f50af",1,2.00,179.92,0.0,1,0,"SP","Critical Risk","Churned"
"aced59e9b31ef866a94f9e7f29d8d418",9,4.38,37.95,18.6,61,1,"SP","Growing","Survived"
"acf974e4d5950ad143a247471b831eb9",2,5.00,70.66,7.9,5,0,"RS","At Risk","Churned"
"ad14615bdd492b01b0d97922e87cb87f",1,5.00,19.21,0.0,1,0,"SC","Critical Risk","Churned"
"ad273c9eb54ecb4532de4bf75bae9e4e",3,4.00,53.97,17.5,10,1,"PR","At Risk","Survived"
"ad420dd0c4f92f8af951ac24b86d0cf5",2,5.00,171.00,16.2,42,1,"MG","At Risk","Survived"
"ad738d3fcf42655ed15c4960b7b6c601",1,1.00,80.89,0.0,1,0,"RS","Critical Risk","Churned"
"ad781527c93d00d89a11eecd9dcad7c1",15,3.80,210.38,10.1,44,0,"SP","Growing","Churned"
"ad87df7699e83b8a91822a4a0b765c3a",5,4.00,68.61,3.2,6,0,"SP","At Risk","Churned"
"ad8b531ae67582f096925cff5630d0d1",1,1.00,24.42,7.2,3,0,"PR","Critical Risk","Churned"
"adbc26658d6c7b4b6219f9d934598091",13,3.71,151.55,11.9,88,1,"PR","Growing","Survived"
"adbe70ab2c97442046d393988c8d1d27",5,5.00,70.93,1.2,5,0,"SP","At Risk","Churned"
"adcf50477d6a1f5d91bb9d54c4903cb5",11,2.60,66.45,16.9,19,0,"MG","Critical Risk","Churned"
"ae8bfdbf1c2a2a2dee92d799db0a31c6",8,4.13,60.77,3.0,8,0,"PR","Growing","Churned"
"ae9690c6e8fee182c28c9ff8e11ca52c",1,5.00,59.81,0.0,1,0,"SP","Critical Risk","Churned"
"af4a0e4cfe1d9c26b6712b1be25a72e5",4,3.67,553.61,7.5,21,0,"MG","At Risk","Churned"
"afa6714acee029b2dfdf357e5579cc03",1,5.00,134.91,22.7,16,1,"SP","Critical Risk","Survived"
"afe0067131b73e40875c9b6c10bd2e21",10,3.40,149.10,15.8,46,1,"MG","Critical Risk","Survived"
"b026643914f651e8371425e5b8a1e780",1,5.00,43.00,0.0,1,0,"RJ","Critical Risk","Churned"
"b05b432bf68945d4d9783f9e3ca29ee8",2,4.50,125.45,0.0,2,0,"SP","At Risk","Churned"
"b080809eaacb49e5ca07290981472431",1,5.00,61.71,14.8,11,1,"MG","Critical Risk","Survived"
"b1204cfda1d4948679db3cfc0d3cb95c",4,3.13,343.42,18.5,7,0,"SP","At Risk","Churned"
"b127efdabeffb5d559349c7b172eb75d",6,4.67,43.77,3.7,10,0,"SP","Growing","Churned"
"b14db04aa7881970e83ffa9426897925",3,2.00,71.76,22.7,83,1,"SP","At Risk","Survived"
"b17b679f4f5ce2e03ce6968c62648246",7,4.29,82.60,19.5,55,1,"SP","Growing","Survived"
"b18dc380845b24038cfc48006478f099",2,3.00,120.74,10.0,44,0,"SP","At Risk","Churned"
"b19f3ca2ea475913750f25a5c37c8d8f",6,1.00,381.55,10.2,24,1,"MG","Critical Risk","Survived"
"b1aaae6b66ad3c40f54b389d7ea4bee0",11,4.42,75.22,4.1,15,0,"SP","Growing","Churned"
"b1ac6ea7895bc3dd6f0f6f4abbdd2821",11,4.36,87.59,10.3,40,1,"RS","Growing","Survived"
"b1b3948701c5c72445495bd161b83a4c",18,1.72,1399.19,2.2,18,0,"SP","Critical Risk","Churned"
"b1fc4f64df5a0e8b6913ab38803c57a9",2,3.00,89.27,15.3,107,1,"RJ","At Risk","Survived"
"b1fecf4da1fa2689bccffa0121953643",2,5.00,173.42,7.8,19,0,"MS","At Risk","Churned"
"b2a6d334e2833acea353624840e25a0e",11,4.67,78.52,10.1,25,0,"SP","Growing","Churned"
"b2ac621f0d0322434d04a12b078b9369",8,4.63,317.42,12.0,30,1,"PR","Growing","Survived"
"b2ba3715d723d245138f291a6fe42594",1,1.00,81.60,22.9,337,1,"SP","Critical Risk","Survived"
"b2eecf5ea250510da76590ca79d60e5d",3,5.00,48.22,8.4,9,0,"SP","At Risk","Churned"
"b2f4d63c7203f539a78252565ca32257",1,5.00,35.74,0.0,1,0,"RJ","Critical Risk","Churned"
"b335c59ab742f751a85db9c411a86739",2,5.00,87.98,14.5,33,1,"MG","At Risk","Survived"
"b33e7c55446eabf8fe1a42d037ac7d6d",85,4.16,282.06,10.3,152,1,"SP","High Potential","Survived"
"b372ee768ed69e46ca8cdbd267aa7a38",6,4.00,218.13,17.4,63,1,"SP","Growing","Survived"
"b37c4c02bda3161a7546a4e6d222d5b2",1,5.00,190.40,14.9,4,0,"SP","Critical Risk","Churned"
"b39d7fe263ef469605dbb32608aee0af",2,4.00,141.69,11.4,44,1,"SP","At Risk","Survived"
"b3e2faf2c1004d674f16a3aa3197f0e1",2,5.00,29.45,3.1,3,0,"SP","At Risk","Churned"
"b3f19518fcec265b2e97af287725f981",2,4.50,84.70,5.3,9,0,"SP","At Risk","Churned"
"b416191c9813d821a295cfabafff4161",2,2.50,75.07,0.6,2,0,"SP","At Risk","Churned"
"b45d7ebfb7378630f1bcd74b6ff86ff7",4,3.50,261.75,5.8,5,0,"MG","At Risk","Churned"
"b499c00f28f4b7069ff6550af8c1348a",1,5.00,40.95,23.0,152,1,"SP","Critical Risk","Survived"
"b4a476fbd28de64b1e347abf9089366a",18,3.48,141.61,15.1,33,1,"SP","Critical Risk","Survived"
"b4ffb71f0cb1b1c3d63fad021ecf93e1",2,5.00,38.04,18.8,144,1,"SP","At Risk","Survived"
"b56828a9f9027f3c918c04ca720d9e3c",1,3.00,184.26,7.0,3,0,"SP","Critical Risk","Churned"
"b56906f7fd1696e043f1bcce164c487b",2,2.33,84.74,22.4,40,1,"SP","At Risk","Survived"
"b57e8460909fa137df7951b4a3b5ea84",1,2.00,141.07,0.0,1,0,"RS","Critical Risk","Churned"
"b5abf4f36adc043117b4fca82c22984c",1,2.00,323.74,16.2,11,1,"DF","Critical Risk","Survived"
"b5e3e38609125694d2ea2417522a60b7",7,4.00,76.61,5.2,16,0,"SC","Growing","Churned"
"b6c6854d4d92a5f6f46be8869da3fa1a",1,1.00,87.82,0.0,1,0,"SP","Critical Risk","Churned"
"b6d44737c043328708f6749c2dbe50bd",8,4.56,101.07,17.0,62,1,"SP","Growing","Survived"
"b6dc74ed30f124f95227bed4e43a3bed",3,2.75,55.43,10.3,11,1,"PR","At Risk","Survived"
"b6e1504972665f739dec4facb9943775",2,5.00,107.56,10.3,14,1,"SP","At Risk","Survived"
"b76dba6c951ab00dc4edf0a1aa88037e",43,4.02,24.74,19.9,159,1,"SP","High Potential","Survived"
"b77a27b1864483e721dc831d5ba4afa0",2,3.50,35.21,1.4,2,0,"RJ","At Risk","Churned"
"b7ba853e9551f4558440881fd3e5c815",2,1.00,207.40,0.1,2,0,"RS","At Risk","Churned"
"b7cc6c5e001441ae8cdd5c69a480cbe4",1,5.00,274.82,11.3,6,1,"SC","Critical Risk","Survived"
"b7d5b4b87af9d42b601865d3f3810bff",1,3.00,370.69,6.2,2,0,"SC","Critical Risk","Churned"
"b7e1750c1157341d2abd0251e07c186b",3,4.50,55.14,2.2,3,0,"SP","At Risk","Churned"
"b7ed9fb14c8eadb37adb9c45d67ab0fb",4,3.17,80.16,13.0,7,0,"SP","At Risk","Churned"
"b83cedfb587e7911540e3f576d6917ce",14,4.13,101.58,10.8,24,1,"SP","Growing","Survived"
"b88e7c57cb2d8b973b7dd4a2bfa14b36",3,4.67,113.60,6.4,4,0,"PR","At Risk","Churned"
"b8bc237ba3788b23da09c0f1f3a3288c",5,4.60,316.87,10.9,45,1,"SC","At Risk","Survived"
"b8d890108a7a80e4f5d59eea9f362438",2,3.33,41.43,1.5,2,0,"PR","At Risk","Churned"
"b90e891671cffd9557f33a97dc523645",4,4.00,161.49,12.3,34,1,"PR","At Risk","Survived"
"b92e3c8f9738272ff7c59e111e108d7c",8,2.91,110.76,18.9,62,1,"MG","Critical Risk","Survived"
"b98b715fe9e276204e2a3464f48cd796",3,3.67,92.56,14.8,6,0,"SP","At Risk","Churned"
"b9c0ffa92f3ff9a5a3d45ef7213c0842",3,5.00,190.72,3.0,3,0,"SP","At Risk","Churned"
"ba6b68b55fe8704377a7d43c8e5c0185",5,4.20,166.44,1.1,5,0,"MG","At Risk","Churned"
"baa49d93c8c8841e27400a300f5d74b2",6,4.50,55.74,1.1,6,0,"SC","Growing","Churned"
"bab0a8cd684e41ba6e2637dca0979d3b",1,5.00,289.04,0.0,1,0,"RJ","Critical Risk","Churned"
"bac44fa8e13424950488659b5f765c41",1,5.00,34.42,0.0,1,0,"SP","Critical Risk","Churned"
"bacb1f0ed56ad24198f5810d2b3fe9a5",26,4.04,188.65,8.7,42,0,"SP","High Potential","Churned"
"baeda7047354773262ba2405f97038ba",1,5.00,50.10,0.0,1,0,"SP","Critical Risk","Churned"
"baf15155e37ef5492731459bdc05be8a",1,5.00,55.72,0.0,1,0,"SP","Critical Risk","Churned"
"bb135baca94c82fcb731335ad5b04a03",6,2.30,28.46,18.9,18,1,"SP","Critical Risk","Survived"
"bb3dca718920a4d7ec3cc9ffb025108b",2,2.33,67.23,0.2,2,0,"SP","At Risk","Churned"
"bb5bd94c8f59cc050072d2930c869cac",4,4.25,171.96,16.0,16,1,"SP","At Risk","Survived"
"bb7a14e229b1c95156719c3d9552eeee",8,5.00,336.94,6.4,11,0,"RJ","Growing","Churned"
"bba3293d6f5d5af2f415e004e8b93ae3",4,4.75,816.35,9.8,17,0,"SP","At Risk","Churned"
"bba74270a87732727b5a3b4fd9ac1c39",18,3.84,210.67,8.0,36,0,"MG","Critical Risk","Churned"
"bbad7e518d7af88a0897397ffdca1979",11,3.55,69.55,14.2,69,1,"SP","Growing","Survived"
"bbaff50f3b708fda865918715276cd87",3,4.33,43.46,17.0,12,0,"SP","At Risk","Churned"
"bbf9ad41dca6603e614efcdad7aab8c4",5,4.80,638.97,16.8,14,1,"CE","At Risk","Survived"
"bc2ac6b95e1accce9858528ee566c17e",5,5.00,83.83,9.1,18,0,"SP","At Risk","Churned"
"bc302730ea8cf49b5c74f579febb5bbf",2,3.00,794.77,12.0,11,1,"SP","At Risk","Survived"
"bc503e244f187939d10c92a5c8e378ce",2,5.00,41.65,10.9,7,1,"SP","At Risk","Survived"
"bccf933e006e9b94a6184af782963e77",24,4.46,97.63,10.6,45,1,"SP","High Potential","Survived"
"bcd2d7510d58e293f20fad6438c1b314",1,NULL,39.46,0.0,1,0,"PR","Critical Risk","Churned"
"bcf5566870987da7bc811fbc8c5b9fd9",1,1.00,31.78,0.0,1,0,"SP","Critical Risk","Churned"
"bd0389da23d89b726abf911cccc54596",8,4.25,65.65,17.3,87,1,"DF","Growing","Survived"
"bd23da7354813347129d751591d1a6e2",25,4.13,123.67,13.2,89,1,"SP","High Potential","Survived"
"bd4889b5e9133b35b66e42a8665cea5c",2,3.00,158.20,15.7,36,1,"SP","At Risk","Survived"
"bd4ff04377f974574f7f0bf9d6ce7dde",3,4.33,56.12,4.6,4,0,"SP","At Risk","Churned"
"bd65d163ded559eb90a10cd09fec178f",1,4.00,19.24,0.0,1,0,"SP","Critical Risk","Churned"
"bd697db56ff8e7c9cd1abeb7f72029b2",6,4.67,108.15,18.1,22,1,"SP","Growing","Survived"
"be8e909810184b9b19e886129149d8e5",6,4.17,54.57,7.4,15,0,"SP","Growing","Churned"
"be9a160a9011f627c3e121d076c1ec7b",2,4.00,376.39,8.6,7,0,"SC","At Risk","Churned"
"bede56095ba33c42038fb85f707b8a42",1,4.00,887.37,4.0,2,0,"SP","Critical Risk","Churned"
"bee36b4f9a2b9fdcaff6ec05df202ed0",2,3.00,26.74,0.7,2,0,"SP","At Risk","Churned"
"bf0045791395e66460eb04749c68672a",2,4.00,77.63,1.2,2,0,"SP","At Risk","Churned"
"bf100ecb7997df312b285358fb32f92c",9,4.30,98.95,12.6,20,0,"PR","Growing","Churned"
"bf3c6d2a28b2b5501e6c15448982dcc9",18,4.47,139.64,11.5,35,1,"SP","High Potential","Survived"
"bf961104a38e01b9062ee026bb657dee",4,4.50,166.37,0.2,4,0,"SP","At Risk","Churned"
"bfd27a966d91cfaafdb25d076585f0da",21,4.24,149.63,17.1,117,1,"SP","High Potential","Survived"
"bfd938b22bc99bce1ae60dc602889f52",6,3.08,93.19,2.8,6,0,"RJ","Critical Risk","Churned"
"c03121937e54a93fcc1825c3098bbb6e",2,5.00,176.00,13.4,7,0,"PR","At Risk","Churned"
"c04d70d515d15a7e3db3a73320598566",2,5.00,53.27,5.8,3,0,"RJ","At Risk","Churned"
"c0563dd588b775f2e37747ef6ad6c92c",7,5.00,153.53,17.9,28,1,"SP","Growing","Survived"
"c0e6839516f5398edc34adf5f1d53d1a",1,5.00,49.04,3.3,3,0,"SP","Critical Risk","Churned"
"c113b8df1fc375bc3d73d29c1b1144d1",3,4.20,80.17,1.6,3,0,"SP","At Risk","Churned"
"c12d7463a579237ffb9248bd7cff378b",1,4.00,34.62,0.0,1,0,"SP","Critical Risk","Churned"
"c13fb473e7cb8b83ccd543c094df0608",2,3.50,41.76,1.6,2,0,"SP","At Risk","Churned"
"c157bdeedcbc9a8e3c8bf0d87ff24428",6,4.63,80.12,3.6,7,0,"SP","Growing","Churned"
"c161d1327ebc3a156c09582ab2f59f6c",1,5.00,29.78,6.3,3,0,"SP","Critical Risk","Churned"
"c1d1ebb4745cc43cb6f05e9c8a705c9a",2,1.00,28.47,7.0,3,0,"SP","At Risk","Churned"
"c1ed9e3daf6154542826a6996af0fb8c",5,4.25,60.88,6.6,9,0,"SC","At Risk","Churned"
"c200c73f9d7e5a08ca439d6a0803da7c",1,1.00,34.10,0.0,1,0,"PR","Critical Risk","Churned"
"c24173065483e421f9e5e7f599de101d",7,3.86,54.72,4.5,9,0,"SP","Growing","Churned"
"c26a2be5b53b7db6b276280da212a779",3,4.67,448.04,12.0,13,1,"RJ","At Risk","Survived"
"c273175f7c6c80fb02f051e2fc6d0d72",1,2.00,158.72,5.9,14,0,"SP","Critical Risk","Churned"
"c286ec035ee04ba81c97508f0b5df544",1,4.00,344.67,4.4,2,0,"PR","Critical Risk","Churned"
"c2bda99904207edd1834f03e0022b007",2,2.50,50.84,1.6,2,0,"SP","At Risk","Churned"
"c2d70ce2c5d0a2eb75e78668236e6dc8",2,4.33,58.89,11.3,13,1,"SP","At Risk","Survived"
"c3251e13f1bbda6c74e37c160f991e19",2,5.00,256.54,2.3,2,0,"SP","At Risk","Churned"
"c353f8fc0ce8344999f17d578eb69a5e",2,5.00,106.29,0.5,2,0,"RS","At Risk","Churned"
"c35672b10ad50968f567ea3f4b91e877",1,5.00,80.44,11.6,18,1,"RJ","Critical Risk","Survived"
"c3867b4666c7d76867627c2f7fb22e21",33,3.97,139.18,15.5,245,1,"SP","Critical Risk","Survived"
"c3cfdc648177fdbbbb35635a37472c53",37,4.07,138.92,19.2,278,1,"PR","High Potential","Survived"
"c3fe93ba3085f92855c97e57f38c8c05",3,5.00,46.54,13.7,7,0,"PR","At Risk","Churned"
"c42fd8e4d47dfb18ce5222f2dd7752f9",4,4.20,56.56,3.2,7,0,"SP","At Risk","Churned"
"c43d924a0f1688ee9fae0efcd6f539d4",1,4.00,45.01,0.0,1,0,"RJ","Critical Risk","Churned"
"c447f8dd3ed213f291d65ef074a268eb",6,3.71,106.02,4.4,7,0,"SP","Growing","Churned"
"c458e2045a8aa8964f8879af03fdcce6",4,3.11,76.86,2.7,4,0,"SP","At Risk","Churned"
"c4fb51fb1c5b7c07bc5e67be6e7e8f6e",5,3.60,141.83,12.8,15,0,"PR","At Risk","Churned"
"c500367424994318b9e779ff1ae9a330",7,4.00,604.02,3.0,9,0,"SP","Growing","Churned"
"c53bcd3be457a342a97e39e5a9f0be22",1,1.00,145.90,17.9,5,0,"SE","Critical Risk","Churned"
"c542f5a8c64d973f30e9df8d06f70b4a",1,1.00,98.31,0.0,1,0,"SP","Critical Risk","Churned"
"c6218512d16fcac0af02fe92691cf274",8,4.11,104.59,1.7,8,0,"MG","Growing","Churned"
"c68fb906c8f4b4b946d8386bfa6e5467",9,4.56,96.44,16.6,45,1,"SP","Growing","Survived"
"c6a7539d424a8402232c2228d7a03c5e",4,1.38,59.87,8.6,10,0,"SP","At Risk","Churned"
"c6bda72e4dbf5c5866b13cb1810c6d03",7,4.43,133.25,13.6,59,1,"SP","Growing","Survived"
"c731d18cea9bf687ffee82a241c25b11",4,4.00,125.93,18.3,24,1,"SC","At Risk","Survived"
"c76d418370990614e89e956c7a7567d9",2,3.50,184.89,1.1,2,0,"SP","At Risk","Churned"
"c7a0a13cbcf29d5ce51c8f80afdc0b89",3,3.00,45.84,10.3,8,1,"SC","At Risk","Survived"
"c7c7b2682c648339a0e9846bb1023a39",2,4.67,66.56,2.1,2,0,"SP","At Risk","Churned"
"c7dcd301ecfe5ab7f778ac172cf74be7",4,2.50,129.96,0.1,4,0,"MG","At Risk","Churned"
"c8143b3069f6746a77421b5ce30a450c",1,5.00,185.88,0.0,1,0,"GO","Critical Risk","Churned"
"c826c40d7b19f62a09e2d7c5e7295ee2",28,3.85,117.75,12.2,354,1,"SP","Critical Risk","Survived"
"c8417879a15366a17c30af34c798c332",11,3.19,51.51,7.3,26,0,"SP","Critical Risk","Churned"
"c8467937e403e76a8ee9f0ab13f6f5ef",12,4.23,82.60,10.9,30,1,"MG","Growing","Survived"
"c847e075301870dd144a116762eaff9a",18,3.89,390.24,11.0,42,1,"MG","Critical Risk","Survived"
"c85d7b477a709c85a1e8b8f25aa1b270",1,1.00,53.61,0.0,1,0,"SP","Critical Risk","Churned"
"c864036feaab8c1659f65ea4faebe1da",12,4.75,181.75,12.9,58,1,"PR","Growing","Survived"
"c8660dcf9ba70575f45d80fe28c27713",4,4.71,62.71,1.4,4,0,"SP","At Risk","Churned"
"c8771b1a10bb99bb34d3c459c5cffb53",1,5.00,96.10,0.0,1,0,"SP","Critical Risk","Churned"
"c878515173c84a492ebe50d6b493230b",5,3.40,210.89,8.2,9,0,"PR","At Risk","Churned"
"c88f62b4c386a59281014d677864d016",1,1.00,1350.50,0.0,1,0,"PR","Critical Risk","Churned"
"c89cf7c468a48af70aada384e722f9e2",5,4.00,53.83,14.2,14,0,"RJ","At Risk","Churned"
"c8b0e2b0a7095e5d8219575d5e7e1181",8,4.75,113.23,13.4,84,1,"SP","Growing","Survived"
"c8e135e7b21ecbc36c1153a29d2f5a06",4,5.00,196.47,3.9,7,0,"SP","At Risk","Churned"
"c990d6cf976a5718aaedc539f383ab88",5,4.60,29.41,3.6,10,0,"SP","At Risk","Churned"
"c9a06ece156bb057372c68718ec8909b",3,2.67,193.78,4.9,14,0,"DF","At Risk","Churned"
"c9c7905cffc4ef9ff9f113554423e671",9,4.33,87.36,14.8,127,1,"SP","Growing","Survived"
"c9d2ba8dde44a275ae06475ed1d2fafc",1,5.00,43.31,0.0,1,0,"MG","Critical Risk","Churned"
"ca3bd7cd9f149df75950150d010fe4a2",14,4.22,89.56,18.6,71,1,"SP","Growing","Survived"
"ca5832c6960267b71041f74bb39e8b12",1,1.00,97.71,0.0,1,0,"SC","Critical Risk","Churned"
"cab85505710c7cb9b720bceb52b01cee",2,4.50,68.35,23.0,206,1,"SP","At Risk","Survived"
"cac4c8e7b1ca6252d8f20b2fc1a2e4af",1,4.00,420.08,22.5,75,1,"SP","Critical Risk","Survived"
"cb32766839f443db85c82a43c4a6c19e",2,3.00,132.76,0.5,2,0,"SP","At Risk","Churned"
"cb3dd9ce66268c7a3ca7241ac70ab58c",10,3.60,56.04,14.7,50,1,"SP","Growing","Survived"
"cb5df0dcb9e280b1780e9d589889f2c7",6,1.50,237.88,4.5,16,0,"SP","Critical Risk","Churned"
"cb8bcce248bb1fb274ba762d8b971456",7,4.13,131.26,19.0,68,1,"MG","Growing","Survived"
"cb9fb4ca75d7ba8437480e8dde64fe98",7,4.00,72.23,4.2,10,0,"SP","Growing","Churned"
"cbbd5ae8f53de5f5097cd8217b529e24",2,2.50,211.13,0.0,2,0,"SP","At Risk","Churned"
"cbd996ad3c1b7dc71fd0e5f5df9087e2",30,3.50,37.85,18.6,165,1,"SP","Critical Risk","Survived"
"cc3d14116804f7209f3884f6367f1152",3,4.33,211.62,15.8,27,1,"PR","At Risk","Survived"
"cc419e0650a3c5ba77189a1882b7556a",97,4.03,62.23,19.1,1706,1,"SP","High Potential","Survived"
"cca3071e3e9bb7d12640c9fbe2301306",8,4.23,88.84,22.9,712,1,"SP","Growing","Survived"
"ccada0ef508e698917a6eab263375905",3,3.67,77.32,2.8,3,0,"PR","At Risk","Churned"
"ccb83a794700270fde70898fe9ff368b",3,4.33,1071.86,5.5,12,0,"SC","At Risk","Churned"
"ccc4bbb5f32a6ab2b7066a4130f114e3",25,4.17,358.24,19.7,187,1,"PR","High Potential","Survived"
"cce6ab8d1682639fe45ab70234f1665f",32,4.37,53.68,13.7,63,0,"SP","High Potential","Churned"
"ccf8813e5a7d6c84d865cd38bfc2b130",2,4.50,91.85,11.9,26,1,"SP","At Risk","Survived"
"cd06602b43d8800bd0afad514919d35c",25,3.34,37.74,18.5,44,1,"SP","Critical Risk","Survived"
"cd52a8efd71af3336b14b5039b951cc1",3,2.33,76.85,2.5,3,0,"SP","At Risk","Churned"
"cd68562d3f44870c08922d380acae552",26,4.35,140.88,14.2,125,1,"SP","High Potential","Survived"
"cd843d4cf8ef32827de0396605163ba3",2,3.50,465.09,12.7,5,0,"MG","At Risk","Churned"
"ce248b21cb2adc36282ede306b7660e5",6,4.67,76.08,12.7,65,1,"SC","Growing","Survived"
"ce27a3cc3c8cc1ea79d11e561e9bebb6",6,2.67,47.63,23.0,135,1,"SP","Critical Risk","Survived"
"ce33c6211beaa8fef4cae8b52db39862",1,3.00,63.52,0.0,1,0,"SP","Critical Risk","Churned"
"ce7d1888639e6fb06b2749cbfdac1ff7",13,4.50,171.88,12.4,78,1,"MG","Growing","Survived"
"ceb7b4fb9401cd378de7886317ad1b47",1,3.00,416.45,0.0,1,0,"RJ","Critical Risk","Churned"
"cee48807215b30a12ca2ca10ffb5f250",7,4.71,172.89,12.7,39,1,"SP","Growing","Survived"
"cf2384dd2f1dddea3f838efed0945e65",5,4.00,153.33,17.0,16,0,"SP","At Risk","Churned"
"cf6f6bc4df3999b9c6440f124fb2f687",1,5.00,12.22,0.0,1,0,"SP","Critical Risk","Churned"
"cfa5ab0e4d3fc212fd0b3410e7081c62",2,3.00,254.52,10.3,16,1,"MG","At Risk","Survived"
"cfb1a033743668a192316f3c6d1d2671",28,4.51,74.96,18.5,147,1,"SP","High Potential","Survived"
"d03698c2efd04a549382afa6623e27fb",1,5.00,176.85,22.1,18,0,"BA","Critical Risk","Churned"
"d05ae8f7a5bd1d2a690a44cd079e4e27",12,3.67,193.97,16.1,78,1,"RJ","Growing","Survived"
"d101c6da914ae3d53f7bee42283f2fe2",4,4.70,69.16,7.9,13,0,"SP","At Risk","Churned"
"d12c926d74ceff0a90a21184466ce161",1,4.00,33.42,19.5,78,1,"SP","Critical Risk","Survived"
"d1a1b40ec554c593a1a99366746289dd",1,2.00,64.22,0.0,1,0,"PR","Critical Risk","Churned"
"d1aa1ec0839dcab73a6161130eb1f94a",1,4.00,136.04,0.0,1,0,"PR","Critical Risk","Churned"
"d1b65fc7debc3361ea86b5f14c68d2e2",15,4.56,432.39,14.5,40,0,"SP","Growing","Churned"
"d1b9d4be4b6f9ebd85f8acd6745ba612",3,3.33,129.26,10.5,11,1,"MG","At Risk","Survived"
"d1c281d3ae149232351cd8c8cc885f0d",61,4.04,125.47,18.3,215,1,"SP","High Potential","Survived"
"d20b021d3efdf267a402c402a48ea64b",24,4.53,55.21,17.3,90,1,"SP","High Potential","Survived"
"d23019c84ffae2d5ef2270367b8605fc",5,4.20,501.98,10.5,39,1,"PR","At Risk","Survived"
"d2374cbcbb3ca4ab1086534108cc3ab7",85,3.79,40.18,18.6,524,1,"SP","Critical Risk","Survived"
"d2572f31e9023e9850ef986a636ff9bf",1,5.00,305.69,0.0,1,0,"MG","Critical Risk","Churned"
"d2e753bb80b7d4faa77483ed00edc8ca",4,3.80,115.19,7.4,14,0,"BA","At Risk","Churned"
"d2f3e277560ed4c6361284429b00f037",6,4.83,72.39,3.1,7,0,"SP","Growing","Churned"
"d32e3909cfb714fb2a6cb092c85b9c5f",3,4.50,323.37,8.6,10,0,"SP","At Risk","Churned"
"d354c38a7182125a748cb10474fe963b",5,4.20,50.53,10.6,18,1,"RJ","At Risk","Survived"
"d3674f271c91f824f82d24d92011f669",4,4.75,69.80,13.4,20,1,"DF","At Risk","Survived"
"d36b07fd3c5088e477a72d1fccfe29d4",1,5.00,339.86,0.0,1,0,"SP","Critical Risk","Churned"
"d379f449f2a3b271bc01c0782020f705",4,2.00,203.33,19.0,28,1,"MG","At Risk","Survived"
"d3f39f05462b79a4562d35893a28f159",5,4.80,64.18,12.0,34,1,"SP","At Risk","Survived"
"d4d99b60c4c94cd35acd502cec65dc8d",1,3.00,87.29,0.0,1,0,"SP","Critical Risk","Churned"
"d4e12e7884759a14fa0f5f896c791cae",6,4.67,53.23,10.6,29,1,"SP","Growing","Survived"
"d4e4b5192cba4e0e66eb12a9d347239d",4,4.00,50.20,7.9,12,0,"PR","At Risk","Churned"
"d4f91e8be86b38da2ee35bc489645a9d",1,5.00,61.16,0.0,1,0,"SP","Critical Risk","Churned"
"d50d79cb34e38265a8649c383dcffd48",1,4.00,204.38,22.4,70,1,"SP","Critical Risk","Survived"
"d51e0a403fe2e689ece6c73359d96e12",2,5.00,236.65,11.3,19,1,"SP","At Risk","Survived"
"d57e18d5f73c7ccb7f7339b61166898d",12,4.00,67.47,11.5,61,1,"SP","Growing","Survived"
"d5ba419e26d246a0719437cf37d9b46d",1,1.00,51.01,15.8,34,1,"SP","Critical Risk","Survived"
"d5c530f4884a75ae0dba9c148718d278",6,2.67,49.44,2.5,6,0,"MG","Critical Risk","Churned"
"d624126b9206f595fb3fbb6ba03b28a8",4,4.00,430.34,15.3,23,1,"PR","At Risk","Survived"
"d65f31d2413268e671989503f6cf9993",2,1.00,186.65,0.9,2,0,"SP","At Risk","Churned"
"d66c305afaec317ebee552073a674429",37,4.34,120.21,4.3,41,0,"MG","High Potential","Churned"
"d6b664fa0667064c6d76394e7848d790",3,4.67,956.38,12.6,6,1,"SP","At Risk","Survived"
"d71d863e5ef30d94e440c11be17dcd8f",9,3.50,149.98,7.2,29,0,"SP","Growing","Churned"
"d73cbd89533ce8b041a9190241453ac8",2,4.00,92.77,4.3,4,0,"MG","At Risk","Churned"
"d7b2377bae6ace1b11fc69a11900ac36",3,4.00,95.45,3.0,4,0,"SP","At Risk","Churned"
"d91fb3b7d041e83b64a00a3edfb37e4f",22,4.38,183.59,18.8,535,1,"SP","High Potential","Survived"
"d93844a9c55ba7ce353388bcf849ea56",3,4.25,195.35,13.7,12,1,"PR","At Risk","Survived"
"d9442042130b7fe579d1295f9f4a248f",14,4.24,46.91,4.7,19,0,"SP","Growing","Churned"
"d94a40fd42351c259927028d163af842",12,4.36,166.37,12.7,101,1,"MG","Growing","Survived"
"d94ba08b99bedd6a5f6c875ecc4a6fac",4,4.60,79.80,3.5,9,0,"PR","At Risk","Churned"
"d98eec89afa3380e14463da2aabaea72",18,4.55,55.08,19.5,168,1,"RS","High Potential","Survived"
"d9e8c084b68fe958861d8f2c21202e6b",2,2.33,934.53,9.6,9,0,"SP","At Risk","Churned"
"da8622b14eb17ae2831f4ac5b9dab84a",83,4.17,131.29,19.0,1314,1,"SP","High Potential","Survived"
"dadc51ef321949ec9a3ab25cd902e23d",1,1.00,99.34,0.0,1,0,"SP","Critical Risk","Churned"
